sequence_id,address,tx_type,tokenid,amount,rate,blocktimestamp,pool
11407,0xDD45DC68D508a0C4da089ae9ba5A923CB7C39F0e,Deposit,0x030c,24.973565,0.02,1654668643,ZigZag-USDC-2Mo
11409,0xb69ADef1596b2b0f600452581C786E3Db7B87De6,Deposit,0x030a,8.0,0.02,1654668575,ZigZag-USDC-2Mo
11410,0x25f9278827072C1F3e66bB115acEcB35EE33DA12,Deposit,0x0309,100.0,0.02,1654668575,ZigZag-USDC-2Mo
11412,0xc78e7731dA04aA6E6ce730cCA7aaE517523f49df,Deposit,0x0307,1003.333352,0.04,1654668323,ZigZag-USDC-2Mo
11413,0x15551B41E61f017C89BfdC2d073881B6e3F9aF97,Deposit,0x0306,12.0,0.02,1654668283,ZigZag-USDC-2Mo
11414,0x9EfF5B715d0E2C0ecDacB029C742dD516A751213,Deposit,0x0305,329.950539,0.02,1654668081,ZigZag-USDC-2Mo
11415,0x1dA158559F54d81B13dda7b9602cB5E09468aC09,Deposit,0x0304,126.0,0.03,1654667991,ZigZag-USDC-2Mo
11417,0xe8E50Fd0FD080573E80777Eb5468B6200711dB36,Deposit,0x0302,100.0,0.02,1654667483,ZigZag-USDC-2Mo
11419,0x7e236E03634B97bdc42169D7cDEc6C3282A428F3,Deposit,0x0300,100.0,0.02,1654667369,ZigZag-USDC-2Mo
11422,0x5D350Ab034c774Acf188a8b11215A5128E1f4044,Deposit,0x02fd,100.0,0.02,1654667153,ZigZag-USDC-2Mo
11423,0x3b59e42d9F33906fF58813f9bb8be58b185d22F2,Deposit,0x02fc,101.38,0.04,1654667149,ZigZag-USDC-2Mo
11426,0x84AcEe946118AbacC23d7dcFA3B4dC5F6bd17a81,Deposit,0x02f9,10.591241,0.02,1654667111,ZigZag-USDC-2Mo
11427,0x133A77Fc7E4Ae66B946f580Ed22F16139690E1A8,Deposit,0x02f8,100.0,0.02,1654667039,ZigZag-USDC-2Mo
11428,0x5584cF54ADE7C81aB6d6Bc870C714F87FC0a7721,Deposit,0x02f7,100.0,0.02,1654666903,ZigZag-USDC-2Mo
11431,0xbc03B9571957ad4f95ACF41c3a72e9cD51C6D695,Deposit,0x02f4,100.0,0.03,1654666805,ZigZag-USDC-2Mo
11433,0x5773Fe763c7dfc57DebCFf7217962282d2466803,Deposit,0x02f2,50.0,0.04,1654666771,ZigZag-USDC-2Mo
11434,0xd84eFa36e569977747f7FeD7B71E151Fc0eB77A4,Deposit,0x02f1,100.0,0.03,1654666723,ZigZag-USDC-2Mo
11438,0x3d909b6cB958a32f1A6e0D016C387A3a2C8DeCd1,Deposit,0x02ed,81.0,0.02,1654666485,ZigZag-USDC-2Mo
11439,0xA7E5a837382C4B2A484BD2AFAdc8B5A5f6d74e87,Deposit,0x02ec,2500.0,0.03,1654666229,ZigZag-USDC-2Mo
11440,0x0f8361eF329B43fA48aC66A7cD8F619C517274f1,Deposit,0x02eb,1013.078072,0.04,1654666165,ZigZag-USDC-2Mo
11441,0x30D41a62B6e36E72B4FED35236c3168F4369b2f5,Deposit,0x02ea,90.0,0.03,1654666143,ZigZag-USDC-2Mo
11442,0xb7eba91e21325d16eAe515948990fbE69e8Cd181,Deposit,0x02e9,6.0,0.04,1654666141,ZigZag-USDC-2Mo
11443,0x2e15430ebbC70a4d32bcD8D9F1861c68A68888F6,Deposit,0x02e8,7.613667,0.02,1654665959,ZigZag-USDC-2Mo
11444,0x10865b0ACb89Cce3850D217f22cd98946cf3605c,Deposit,0x02e7,10.0,0.05,1654665801,ZigZag-USDC-2Mo
11445,0x954933147Bf9e6a919C8822aE36D98868026606f,Deposit,0x02e6,10.0,0.02,1654665677,ZigZag-USDC-2Mo
11446,0xb3A639757973AC341533344C78D457B934108c8D,Deposit,0x02e5,1012.0,0.04,1654665675,ZigZag-USDC-2Mo
11448,0x7B4D633cED30FddC75b25bB2Ba9eFf74B0f1F5fb,Deposit,0x02e3,150.0,0.04,1654665641,ZigZag-USDC-2Mo
11450,0xDD7eFb05649ca2d7ea7851a0291d442Be8D9A2Eb,Deposit,0x02e1,26.877456,0.02,1654665471,ZigZag-USDC-2Mo
11451,0x1B88Bdd5954B221fAC94619d28AB3b0B8c9d35a7,Deposit,0x02e0,1000.0,0.05,1654665443,ZigZag-USDC-2Mo
11455,0xB07CC36fa7d15FE4eeb90e301f200C93B4f4E732,Deposit,0x02dc,5.346407,0.03,1654665228,ZigZag-USDC-2Mo
11456,0x27Ab8EFB6d96ABc80fD3511a342148C6237d44aa,Deposit,0x02db,10.0,0.04,1654665178,ZigZag-USDC-2Mo
11458,0x27f7f98F0A241E7C7882b38bd5b8ccf57cc033bf,Deposit,0x02d9,28.0,0.02,1654665124,ZigZag-USDC-2Mo
11460,0xb63689c89FC7F1089E02708B0483e71C56F7Ce86,Deposit,0x02d7,11.0,0.02,1654664654,ZigZag-USDC-2Mo
11461,0x7569Ff833FF6C5fDbb58934862A08281828673Ea,Deposit,0x02d6,1500.0,0.03,1654664652,ZigZag-USDC-2Mo
11462,0xCc7842f66fa9a8ab6920854EC3DB9517aAD9BbcE,Deposit,0x02d5,70.0,0.02,1654664586,ZigZag-USDC-2Mo
11463,0xf9506E0bd0d1F41E32b94dC2Ba6918D85955641E,Deposit,0x02d4,10.0,0.02,1654664462,ZigZag-USDC-2Mo
11469,0x641f2f8cD5Fb6CB50a49c22247B065CD893a1FC7,Deposit,0x02ce,50.0,0.04,1654664198,ZigZag-USDC-2Mo
11470,0xF10C00D4916468825eE3120F3a6F4abe9dAa659b,Deposit,0x02cd,100.0,0.04,1654664116,ZigZag-USDC-2Mo
11472,0x6a780C771281322c8E0bbAb55b935C1bb70F66ec,Deposit,0x02cb,150.0,0.04,1654664012,ZigZag-USDC-2Mo
11474,0x70E983a8303f73Cd7af87E91D528B7074dfade6E,Deposit,0x02c9,100.0,0.04,1654663876,ZigZag-USDC-2Mo
11478,0xE392fb4cC168397e14c0bFA0EFE7362b8A81058c,Deposit,0x02c5,2999.1,0.02,1654663184,ZigZag-USDC-2Mo
11486,0xDf29Ee8F6D1b407808Eb0270f5b128DC28303684,Deposit,0x02bd,750.0,0.04,1654662872,ZigZag-USDC-2Mo
11487,0x3Bb3384e2dBD32bB1F090604002A66838471d893,Deposit,0x02bc,150.0,0.03,1654662830,ZigZag-USDC-2Mo
11488,0xd8742073F4F44d0046916a9B62A955A36e0c0e5f,Deposit,0x02bb,10.0,0.03,1654662812,ZigZag-USDC-2Mo
11489,0xE1e8e1bD13aBeeC97d701f0eb499cBCA4bbc30CF,Deposit,0x02ba,100.0,0.03,1654662806,ZigZag-USDC-2Mo
11490,0xE1e8e1bD13aBeeC97d701f0eb499cBCA4bbc30CF,Deposit,0x02b9,100.0,0.04,1654662748,ZigZag-USDC-2Mo
11491,0xC06114c795f85ebdF5Bb9f66D2AE197c2897571B,Deposit,0x02b8,40.0,0.04,1654662718,ZigZag-USDC-2Mo
11492,0xE1e8e1bD13aBeeC97d701f0eb499cBCA4bbc30CF,Deposit,0x02b7,100.0,0.05,1654662576,ZigZag-USDC-2Mo
11493,0x92ff9E4b6BAFa6B7A5607F1B5ab1795cB15360b1,Deposit,0x02b6,245.0,0.04,1654662550,ZigZag-USDC-2Mo
11494,0xE1e8e1bD13aBeeC97d701f0eb499cBCA4bbc30CF,Deposit,0x02b5,100.0,0.04,1654662540,ZigZag-USDC-2Mo
11495,0x31c5640258BbDa28c421f9d102e0966BD581C39c,Deposit,0x02b4,54.833263,0.04,1654662418,ZigZag-USDC-2Mo
11496,0x175C2a83c001ab70c4e772591E0a0B26E573e397,Deposit,0x02b3,210.0,0.04,1654662120,ZigZag-USDC-2Mo
11497,0x207593950212697887B01274B788134F3FEE0785,Deposit,0x02b2,14.695817,0.03,1654662108,ZigZag-USDC-2Mo
11499,0x91b8D5D68E974944b7748737467A14A4D929393f,Deposit,0x02b0,126.328417,0.02,1654661782,ZigZag-USDC-2Mo
11501,0x3C8c2A111EB1e47d55Acb6d5D2b96D5936210e04,Deposit,0x02ae,137.763528,0.04,1654661734,ZigZag-USDC-2Mo
11504,0x0Fe6B003c38e1eF8C139c0F95F283b79fbf9bD97,Deposit,0x02ab,70.0,0.04,1654661586,ZigZag-USDC-2Mo
11507,0xc2912dE3f87141eA673D7BfEB1C3F08811d6C79C,Deposit,0x02a8,100.0,0.02,1654661510,ZigZag-USDC-2Mo
11509,0x0136B00bE94eD8Ea798F40e37135596337305461,Deposit,0x02a6,126.184625,0.03,1654661352,ZigZag-USDC-2Mo
11515,0x4FDFabcfC32872Fe160539B3dc7184D7ECc27431,Deposit,0x02a0,28.163436,0.02,1654661080,ZigZag-USDC-2Mo
11519,0xa807902FbcB8B9692333fD6A5Be5645f053D3eD8,Deposit,0x029c,29.794233,0.02,1654660790,ZigZag-USDC-2Mo
11521,0x595eF74cfca44eac149740e18d6d8C80309C4E1b,Deposit,0x029a,367.780803,0.04,1654660730,ZigZag-USDC-2Mo
11522,0x68B5d2b865da2C90F05E10c62Ade13edc4461708,Deposit,0x0299,1137.436113,0.04,1654660568,ZigZag-USDC-2Mo
11523,0x300Af38f2F79542b1e1301815528FED72eb9f065,Deposit,0x0298,10.0,0.04,1654660272,ZigZag-USDC-2Mo
11524,0xe1051fdB83569BEA32658Ff95e6B08aFEf372D70,Deposit,0x0297,50.0,0.04,1654660260,ZigZag-USDC-2Mo
11526,0x65935eeCa6a9A5C9d5F3Df0bD8341960b2516A5E,Deposit,0x0295,49.314264,0.02,1654660204,ZigZag-USDC-2Mo
11528,0x4670d5D858b2e731d88A7883D41ba4171DC901a9,Deposit,0x0293,50.0,0.03,1654660156,ZigZag-USDC-2Mo
11529,0x0642785C9bD3a38ae1ea0A44f900E09c1E54534c,Deposit,0x0292,100.388236,0.03,1654660128,ZigZag-USDC-2Mo
11530,0x5624897C170Ea8D61e950F1cfF27293aafB5a1FF,Deposit,0x0291,44.470393,0.05,1654660030,ZigZag-USDC-2Mo
11531,0xfbfB8339e9612303939c2852828F8a48A966D7eF,Deposit,0x0290,100.0,0.02,1654660002,ZigZag-USDC-2Mo
11535,0xD54C7A903779BfafF1711799499f17B71ADfDFED,Deposit,0x028c,109.02811,0.03,1654659674,ZigZag-USDC-2Mo
11536,0x027DbAe8CAE90469d2e9EbC6e93aB8A0938D9de0,Deposit,0x028b,400.0,0.03,1654659610,ZigZag-USDC-2Mo
11537,0xC8Dd81E7319339326B95FA16A43E19f4B295aC1e,Deposit,0x028a,501.0,0.02,1654659566,ZigZag-USDC-2Mo
11538,0x027DbAe8CAE90469d2e9EbC6e93aB8A0938D9de0,Deposit,0x0289,650.0,0.04,1654659498,ZigZag-USDC-2Mo
11539,0x027DbAe8CAE90469d2e9EbC6e93aB8A0938D9de0,Deposit,0x0288,400.0,0.05,1654659336,ZigZag-USDC-2Mo
11540,0xCFdD6Cb5AeA4C6DA545EfE9201BC8c3aE959aA79,Deposit,0x0287,40.0,0.04,1654659298,ZigZag-USDC-2Mo
11541,0xcb4d5E7026C3F86348C80D918bA9E511295399f1,Deposit,0x0286,6.0,0.04,1654659280,ZigZag-USDC-2Mo
11544,0x7b6dE5b4Ab2EF40abf98Ec2391153A3ef0e3EbdB,Deposit,0x0284,57.0,0.03,1654658966,ZigZag-USDC-2Mo
11545,0x4BA245c3d3EE8509E7470fa86ef921Ad4A8FCD58,Deposit,0x0283,30.949517,0.05,1654658924,ZigZag-USDC-2Mo
11548,0x5C466e3ba27381c722B78Ab836fF62Df14E0BCC9,Deposit,0x0280,35.0,0.04,1654658774,ZigZag-USDC-2Mo
11549,0x6b052Bb4f5E54DEE68cf96530D67C9b54283ace8,Deposit,0x027f,30.0,0.04,1654658746,ZigZag-USDC-2Mo
11550,0xBb9AB426bb8C8Bb37c7E6Eed6A4cB8035f0223f8,Deposit,0x027e,6.0,0.02,1654658742,ZigZag-USDC-2Mo
11552,0x776dEFC2147A9fABD011B8511eBdd8DA43Ed105e,Deposit,0x027c,12.0,0.02,1654658618,ZigZag-USDC-2Mo
11553,0x1d061740415d791116D606aFB241F32772a9fD49,Deposit,0x027b,10.0,0.02,1654658416,ZigZag-USDC-2Mo
11554,0x815745E49ba8c3F0C3C6b7e5091ca7AE740A10a9,Deposit,0x027a,9.665696,0.03,1654658226,ZigZag-USDC-2Mo
11557,0x049AfB4D6AF870c9E0f7337c673540075Dca86B8,Deposit,0x0279,1000.0,0.03,1654657976,ZigZag-USDC-2Mo
11559,0xceC771B3AB9204c4EB0B731111658e7C8bA539cF,Deposit,0x0277,1000.0,0.04,1654657920,ZigZag-USDC-2Mo
11566,0xC00fAaed03A511723E9a1C1b5D5A1F6B6E30F3cb,Deposit,0x0273,105.0,0.03,1654657734,ZigZag-USDC-2Mo
11567,0x55a0B6c10De08c8027A86Cad9e6Ec1A8264E3EC7,Deposit,0x0272,30.0,0.05,1654657710,ZigZag-USDC-2Mo
11568,0xcAdA38b3D2e3d8714E783ae8C420B4024817E3E8,Deposit,0x0271,300.0,0.04,1654657702,ZigZag-USDC-2Mo
11570,0x1f02fDcCE849F9534b3594fFed7d38BED6E7bB3d,Deposit,0x026f,201.0,0.04,1654657520,ZigZag-USDC-2Mo
11571,0xE0955058640fCc9fc32BED4a775F3f3e7C7e7b07,Deposit,0x026e,400.0,0.04,1654657490,ZigZag-USDC-2Mo
11574,0x049AfB4D6AF870c9E0f7337c673540075Dca86B8,Deposit,0x026b,10.0,0.03,1654657296,ZigZag-USDC-2Mo
11577,0xadbb2bdB90624935168f72323bEe78b6250F0230,Deposit,0x0268,51.0,0.03,1654657228,ZigZag-USDC-2Mo
11578,0x34868ed83815AaA53cD1F85032Beaee678A9e8de,Deposit,0x0267,50.0,0.04,1654656952,ZigZag-USDC-2Mo
11579,0x8147348e4A97f7016B148A19E306BE09917c37d3,Deposit,0x0266,344.131791,0.02,1654656934,ZigZag-USDC-2Mo
11580,0x2b794662176CcE58A59c929d80c70d460047D08c,Deposit,0x0265,35.810005,0.02,1654656912,ZigZag-USDC-2Mo
11582,0xa21901993AC74F3D7db6EeA3e1B5FDC94879dA7E,Deposit,0x0263,100.0,0.04,1654656838,ZigZag-USDC-2Mo
11583,0x8105FA2e9E9e8F8964C0ed9193614D352b24385F,Deposit,0x0262,10.0,0.02,1654656834,ZigZag-USDC-2Mo
11585,0x65935eeCa6a9A5C9d5F3Df0bD8341960b2516A5E,Deposit,0x0260,8.818949,0.02,1654656770,ZigZag-USDC-2Mo
11586,0x10C5f89CB714D908e4cc3db31c4D551d6ee15061,Deposit,0x025f,510.0,0.03,1654656700,ZigZag-USDC-2Mo
11587,0x0Fe6B003c38e1eF8C139c0F95F283b79fbf9bD97,Deposit,0x025e,99.262293,0.04,1654656690,ZigZag-USDC-2Mo
11588,0x1ebd09DBc690A8B13B3f6DA16537bf6900bC0c76,Deposit,0x025d,300.0,0.04,1654656670,ZigZag-USDC-2Mo
11590,0x9C016d9a1ce53658F7A975F796735B4E010013bC,Deposit,0x025b,1027.062425,0.02,1654656442,ZigZag-USDC-2Mo
11591,0x1341C8D121044A7e7F2C3Bb5ea0Dd9438570e70f,Deposit,0x025a,1010.0,0.02,1654656342,ZigZag-USDC-2Mo
11592,0x1dF4c04D9C4247bEdF051E73730C46A03C3d3050,Deposit,0x0259,5145.904158,0.03,1654656266,ZigZag-USDC-2Mo
11593,0xB9B806Aa4240D1f7e1570321E390BA2939f4B3F4,Deposit,0x0258,1010.0,0.02,1654656182,ZigZag-USDC-2Mo
11594,0xcd6aA876E72801D073c8c290110029A47dB1A8B1,Deposit,0x0257,50.0,0.04,1654656158,ZigZag-USDC-2Mo
11595,0xdAf45073A54CF4Afc3122BF39D26E9620192f1B4,Deposit,0x0256,26.0,0.02,1654656130,ZigZag-USDC-2Mo
11596,0x5E057960cCDD59eac87252353b2a0892B0966562,Deposit,0x0255,10.0,0.04,1654656114,ZigZag-USDC-2Mo
11597,0xB3217AC6acBF70976635A5A0105C0DAE2e801ac2,Deposit,0x0254,1010.0,0.02,1654656102,ZigZag-USDC-2Mo
11598,0x39b370DCa90663ffdd30838Cd97c93a5042CCeaa,Deposit,0x0253,50.0,0.02,1654656098,ZigZag-USDC-2Mo
11601,0xd49591f0e9e8FC90856EA791B5f5CDf5eDc78883,Deposit,0x0250,100.062112,0.04,1654655998,ZigZag-USDC-2Mo
11602,0x4FFb72b66ebA24521736924f87dfE10677d82286,Deposit,0x024f,1000.0,0.04,1654655986,ZigZag-USDC-2Mo
11603,0x7c45FB10a18f834a47cc3F470E97140A399B6AF8,Deposit,0x024e,10.0,0.03,1654655902,ZigZag-USDC-2Mo
11604,0x7d1cD547A7d814301215747fcc6Fa534475dCC4e,Deposit,0x024d,8999.1,0.02,1654655900,ZigZag-USDC-2Mo
11609,0x214E4DD04AfDD148984ef3cB7B4E4959ebeB1f48,Deposit,0x0248,2000.0,0.04,1654655690,ZigZag-USDC-2Mo
11611,0xc6571c2FB66825F13b7751b1c334810D397618Eb,Deposit,0x0246,100.0,0.02,1654655624,ZigZag-USDC-2Mo
11612,0xb24543404e7bb4a2F6229bfE0754898657ea63E8,Deposit,0x0245,90.475629,0.02,1654655600,ZigZag-USDC-2Mo
11613,0x70C556Fe87545dE4fB841dCB67c732162A1Aa928,Deposit,0x0244,1100.0,0.04,1654655580,ZigZag-USDC-2Mo
11614,0x4272eCC9eDE53952029214b52c0A0e19CC450C73,Deposit,0x0243,1500.0,0.03,1654655556,ZigZag-USDC-2Mo
11615,0xE2cD5BBd5185318638139d17BD594f7CecD8a106,Deposit,0x0242,1099.0,0.04,1654655538,ZigZag-USDC-2Mo
11616,0x4815366bB6f74796173c8Bea057B5919810138a6,Deposit,0x0241,100.0,0.03,1654655470,ZigZag-USDC-2Mo
11617,0xe000EC28818EB70aBCD811773E27c24f57b5d1f1,Deposit,0x0240,1004.0,0.03,1654655464,ZigZag-USDC-2Mo
11618,0x7Dbd9aB84c51EC64bc9162F87412503e48aeb7d2,Deposit,0x023f,100.0,0.02,1654655416,ZigZag-USDC-2Mo
11619,0x5F13fBd61Bc5DC77758D72F4fBf17ba591F1962f,Deposit,0x023e,1044.646954,0.03,1654655390,ZigZag-USDC-2Mo
11620,0xF64516c7A669d1Dd131a32526927C60D171E0321,Deposit,0x023d,202.133991,0.03,1654655380,ZigZag-USDC-2Mo
11621,0xA3deB012Dca06b12a7e9AE06738fCCB4D39a6324,Deposit,0x023c,1001.0,0.02,1654655362,ZigZag-USDC-2Mo
11623,0xDbB9b22678dB779942d88B0c35489e33Ab685483,Deposit,0x023a,140.0,0.02,1654655340,ZigZag-USDC-2Mo
11624,0x1D88f5a58624688627fCCD370dc8eaC3a700c138,Deposit,0x0239,1112.374394,0.02,1654655306,ZigZag-USDC-2Mo
11625,0x04CD9cC35601bb748cBC98B549545F44068cDDeB,Deposit,0x0238,200.0,0.02,1654655290,ZigZag-USDC-2Mo
11626,0xb24543404e7bb4a2F6229bfE0754898657ea63E8,Deposit,0x0237,55.950957,0.15,1654655274,ZigZag-USDC-2Mo
11627,0xF212cE21a97dbe30999a4c2B309d278BCcBb686A,Deposit,0x0236,200000.0,0.04,1654655272,ZigZag-USDC-2Mo
11628,0xa417100dDCD35787E6C0598e63db45EF5ECCA567,Deposit,0x0235,1010.0,0.02,1654655266,ZigZag-USDC-2Mo
11629,0xf8926A177273202755F9Fa930c96285e612375AC,Deposit,0x0234,100.0,0.02,1654655258,ZigZag-USDC-2Mo
11630,0x97d84361104152305Ca89bD94bCB5a489aA23B87,Deposit,0x0233,88.842312,0.03,1654655256,ZigZag-USDC-2Mo
11631,0xEbb8f70d40D62864EAb334c66Bb5B88cE558054F,Deposit,0x0232,208.888999,0.03,1654655212,ZigZag-USDC-2Mo
11632,0xF1F957595dc117128BF7d3AC5f71042a889b826a,Deposit,0x0231,100.0,0.03,1654655178,ZigZag-USDC-2Mo
11633,0x9BB0C1aDfC5B14Ba25a906AcdB7C438Ba2103D9e,Deposit,0x0230,400.0,0.04,1654655176,ZigZag-USDC-2Mo
11634,0x24902fc7A499784A48Aa8737A3162bF1171b716F,Deposit,0x022f,100.0,0.03,1654655164,ZigZag-USDC-2Mo
11635,0x4FFb72b66ebA24521736924f87dfE10677d82286,Deposit,0x022e,1000.0,0.02,1654655124,ZigZag-USDC-2Mo
11636,0xa42B37b50Fe7f1a4850E66881C22E80a80A08240,Deposit,0x022d,60.0,0.03,1654655114,ZigZag-USDC-2Mo
11637,0x4FFb72b66ebA24521736924f87dfE10677d82286,Deposit,0x022c,1000.0,0.04,1654655086,ZigZag-USDC-2Mo
11638,0x4FFb72b66ebA24521736924f87dfE10677d82286,Deposit,0x022b,1000.0,0.03,1654655028,ZigZag-USDC-2Mo
11640,0x4FFb72b66ebA24521736924f87dfE10677d82286,Deposit,0x022a,1000.0,0.05,1654654962,ZigZag-USDC-2Mo
11641,0x6EAf52ac0046D8233976cb79bb46e7d90e7D94aD,Deposit,0x0229,100.0,0.02,1654654938,ZigZag-USDC-2Mo
11642,0x31a79C7f44820161c645115Bbd2CE96Be9336b3F,Deposit,0x0228,30.0,0.03,1654654866,ZigZag-USDC-2Mo
11643,0x04448554D0257eE180a5f500D861b3f3192343f0,Deposit,0x0227,1100.0,0.02,1654654830,ZigZag-USDC-2Mo
11646,0xd9EbAcdc9576F008f4b574E049A294c183f17399,Deposit,0x0224,400.0,0.04,1654654396,ZigZag-USDC-2Mo
11647,0xd9EbAcdc9576F008f4b574E049A294c183f17399,Deposit,0x0223,51.76875,0.04,1654654307,ZigZag-USDC-2Mo
11650,0x5A96C8d06Bd08c3dAc03626381781B973d281e86,Deposit,0x0220,3498.776544,0.03,1654653843,ZigZag-USDC-2Mo
11651,0xADe8Ea94E3A87242304fDc8f835063cA007E125B,Deposit,0x021f,300.0,0.02,1654653775,ZigZag-USDC-2Mo
11652,0x5B90524B361e3c4A0A8939e618C90318f30c764C,Deposit,0x021e,1007.460036,0.03,1654653543,ZigZag-USDC-2Mo
11653,0x5A3aaDC425196c9e6C6D8Efe4574159C2a15C1b6,Deposit,0x021d,13.074456,0.03,1654653183,ZigZag-USDC-2Mo
11655,0xEb126FA1224491Ea161fBb6BFeE76b027fd5CF1c,Deposit,0x021c,250.850528,0.02,1654653177,ZigZag-USDC-2Mo
11657,0x59dC1eaE22eEbD6CfbD144ee4b6f4048F8A59880,Deposit,0x021b,103.951454,0.04,1654653025,ZigZag-USDC-2Mo
11658,0xDbB9b22678dB779942d88B0c35489e33Ab685483,Deposit,0x021a,48.639692,0.03,1654653015,ZigZag-USDC-2Mo
11661,0x6da0c6A8889089c9e466BE8699992f19F0E18e3D,Deposit,0x0218,45.141986,0.04,1654652915,ZigZag-USDC-2Mo
11663,0x38568195B3f55F40A49C31eF393CA1F0D81B72C5,Deposit,0x0216,1164.370346,0.02,1654652867,ZigZag-USDC-2Mo
11664,0x59dC1eaE22eEbD6CfbD144ee4b6f4048F8A59880,Deposit,0x0215,103.951448,0.03,1654652801,ZigZag-USDC-2Mo
11665,0x4E4aac9Fe63D4Ff50C8b09D79448a6a39BAA97ef,Deposit,0x0214,12.39716,0.03,1654652703,ZigZag-USDC-2Mo
11666,0x360f9f42411b3355BC448a28F1b399f2718a9363,Deposit,0x0213,10000.0,0.04,1654652571,ZigZag-USDC-2Mo
11667,0x218F2Fd0B94d83056563F5bB658A4cF3E814Cb70,Deposit,0x0212,155.0,0.04,1654652465,ZigZag-USDC-2Mo
11668,0x4E4aac9Fe63D4Ff50C8b09D79448a6a39BAA97ef,Deposit,0x0211,5.946771,0.03,1654652393,ZigZag-USDC-2Mo
11669,0xd2B2f14e25cCf9e7D62611586c2fEE55bd96436A,Deposit,0x0210,200.0,0.02,1654652351,ZigZag-USDC-2Mo
11671,0xe4DA370173655579a484e25e042D1a1f5DCD709E,Deposit,0x020e,209.083939,0.03,1654652111,ZigZag-USDC-2Mo
11672,0x0656d8b7b1Fcc09788F4A7B657B38A3A4EeB3f9B,Deposit,0x020d,141.478731,0.03,1654652033,ZigZag-USDC-2Mo
11673,0xF7B10D603907658F690Da534E9b7dbC4dAB3E2D6,Deposit,0x020c,3000.761867,0.04,1654651885,ZigZag-USDC-2Mo
11674,0x83c313a675029a79055Fe466f42876B9Bb5B43d4,Deposit,0x020b,101.0,0.04,1654651795,ZigZag-USDC-2Mo
11675,0x4789f8ED86858dd6879104781293A98569B46b16,Deposit,0x020a,310.0,0.05,1654651753,ZigZag-USDC-2Mo
11676,0x4e7f666cd88254377a2B3B87d301a38Ca440DA9F,Deposit,0x0209,105.0,0.02,1654651709,ZigZag-USDC-2Mo
11677,0x1401A0Fe288E8b240639061F880aa1071Cd0e796,Deposit,0x0208,34.011766,0.02,1654651669,ZigZag-USDC-2Mo
11678,0xb2889Ce37E0386a5818479052f6f42F468cB9E91,Deposit,0x0207,106.0,0.02,1654651631,ZigZag-USDC-2Mo
11683,0xC877D91a16a5fb483dD96a4a00Ede9B240374a25,Deposit,0x0202,50.0,0.03,1654651335,ZigZag-USDC-2Mo
11690,0x5EdF60C9dC63EFA6b9CD41d0aed34eA1C7e7F603,Deposit,0x01fb,1097.638958,0.03,1654651023,ZigZag-USDC-2Mo
11694,0xDCD072638a7827895BB12F1075831Da584c7b520,Deposit,0x01f7,174.526615,0.03,1654650669,ZigZag-USDC-2Mo
11695,0xDCD072638a7827895BB12F1075831Da584c7b520,Deposit,0x01f6,10.0,0.02,1654650577,ZigZag-USDC-2Mo
11697,0x90B9011A23cCe0A9c8c78527b77BC7427B2Cfa6C,Deposit,0x01f4,500.0,0.05,1654650299,ZigZag-USDC-2Mo
11701,0x1e73F00A984d4F221CE638A6DBFdb7cCe155CC6d,Deposit,0x01f0,200.0,0.05,1654650175,ZigZag-USDC-2Mo
11708,0x77C9e49073d9830723195f3788570c2c36c97688,Deposit,0x01e9,101.0,0.03,1654649705,ZigZag-USDC-2Mo
11709,0x54881e63F225A8653c2dA91fc3d9769e35B81b1F,Deposit,0x01e8,19.985346,0.03,1654649637,ZigZag-USDC-2Mo
11710,0xfe30BAb8bAF3Be54B0cBA07FBc5E96457a77ae1F,Deposit,0x01e7,6.401486,0.02,1654649629,ZigZag-USDC-2Mo
11711,0xD0F2bC7A51b179a8090dA0EF44b90007f9bC8837,Deposit,0x01e6,1822.355554,0.02,1654649593,ZigZag-USDC-2Mo
11716,0xe522E7fcBEd213dBb5af4822b75b49d594f769C4,Deposit,0x01e2,100.0,0.03,1654649125,ZigZag-USDC-2Mo
11719,0x463c414d655B0a6189f355AC5BCC795A6C70ddAd,Deposit,0x01df,100.0,0.03,1654648969,ZigZag-USDC-2Mo
11720,0x0AA2c13Bcd98591Ae0963Ea01b2D3782aE58D9fD,Deposit,0x01de,100.0,0.03,1654648761,ZigZag-USDC-2Mo
11723,0x4C566Cd29d4adCC59047865AC3Ab8ba45b22da33,Deposit,0x01db,109.387195,0.03,1654648637,ZigZag-USDC-2Mo
11726,0xd31A84c20bc430aD75E6a1903E7dDbee52211072,Deposit,0x01d9,1020.0,0.02,1654648235,ZigZag-USDC-2Mo
11730,0x5D52368dF5106D97B2bF9a430E2F7e04cAF98426,Deposit,0x01d5,10.0,0.02,1654647201,ZigZag-USDC-2Mo
11731,0xb9Bd02f872Ae0A01E15d25d4c190627e983C647A,Deposit,0x01d4,91.975661,0.03,1654647105,ZigZag-USDC-2Mo
11732,0xb9Bd02f872Ae0A01E15d25d4c190627e983C647A,Deposit,0x01d3,91.975661,0.03,1654647043,ZigZag-USDC-2Mo
11734,0x9e89a0b12bd9184835d063712f92D89Ac3d54D4F,Deposit,0x01d1,300.0,0.02,1654646563,ZigZag-USDC-2Mo
11735,0xb68860b9b7acE2A08D5C1dDDB2f731aAb1b0A52C,Deposit,0x01d0,1100.0,0.03,1654646333,ZigZag-USDC-2Mo
