id,tx_hash,block_number,maker_symbol_id,taker_symbol_id,taker_address,taker_amount,maker_address,maker_amount,created_at
2147314,0x0815f3cbf410e46989f2d543dd317c29c2aa35f62fdcd6b37a26c5bafff32f29,91393,2,173,0x0cf5c3cbc8649b18ff1d63ae2f556662a06ca446,22347000,0x7a0e0da0613bb129b26b002831b89cd9d233192e,7341265614000000000,2022-06-24 18:04:14.104
2147315,0xa869d706d77bdfb5f4a94558640db8a46bbf8d62334059e887d73ceab376f0cb,91393,2,173,0x20fdb91da9c378a106ec482c0631efe43dea5234,9402000,0x0d75710f2c7f49d1cf050ee6755c96487f4ce6f4,3000300000000000000,2022-06-24 18:04:13.703
2147319,0x9cd9b78ee31ece681ba6af4f87b21afab76d28797298551e8985dd217fdab418,91393,2,173,0x8bc5e5ea6f9b94dabad46551f3721016e5c0414c,5822400,0x7a0e0da0613bb129b26b002831b89cd9d233192e,1854204373400000000,2022-06-24 18:04:12.104
2147320,0x5425a00e9b47eaa0d1896ac19fd3391682c2cf8992c5b0313cbcebc978097915,91393,2,173,0x17379cc0a6caf3e5ea3e9d7a0d0dd34795e90f6e,295872000,0x0d75710f2c7f49d1cf050ee6755c96487f4ce6f4,98402250620000000000,2022-06-24 18:04:04.903
2147321,0x6fa1bb29028e3ba242b585ffb87f9053bfc5a1120209f02d278d3bc49c16493d,91393,2,173,0xa3c98343dd9f52943d39adf16bd7d4b691cd95fc,100822000,0x7a0e0da0613bb129b26b002831b89cd9d233192e,33476470960000000000,2022-06-24 18:04:03.427
2147322,0xebf7b1713def8195e662af2d9584d765f0a67a6ac3836b8164c74e80fcea7f4f,91393,2,173,0x3e0ed5ff61836c1b08a359d7989017c9994cf8b6,30252000,0x2149eccabbe46f09a47c45f526d53cd6219ee6e2,9986020968000000000,2022-06-24 18:04:03.4
2147326,0xa3a0f270889e61559c12abcc199bf8aebfab38a9531274836177d08e46ffb201,91393,2,173,0x12fff7340c46037b40cca0edab0a84d847644cf7,33252000,0x7a0e0da0613bb129b26b002831b89cd9d233192e,10984623065000000000,2022-06-24 18:03:46.903
2147333,0x0f5fd669e8a6aca1e2f2ea5d5afe8639e57c63fff27fd933978b6b01fa9ecf62,91393,2,173,0x1b35fcb58f5e1e2a42ff8e66ddf5646966abf08c,209675590,0x7a0e0da0613bb129b26b002831b89cd9d233192e,69807046650000000000,2022-06-24 18:03:24.103
2147334,0x23f08a11d28304f859bc1a5cb20b8f2ade91573b2b5daaf04ca681fc78857daa,91393,2,173,0x2178c9f86f31c5287633050ef30db2cc5750eda5,28701590,0x7a0e0da0613bb129b26b002831b89cd9d233192e,9485388450000000000,2022-06-24 18:03:21.703
2147337,0xa9d6a874e9d2aebe6bb3af60255af4189ba9f698b2a4f2ab2d025fe7ff0a9def,91393,2,173,0x1865968607e6f39f387ffb6b650e99f34893221c,4419390,0x7a0e0da0613bb129b26b002831b89cd9d233192e,1402636505200000000,2022-06-24 18:03:18.903
2147338,0xcdd68dbc283f62cbeb151d06833c0611c1ce0b95b9f90437985e88f643297b48,91393,2,173,0xc419f212691f3f7d2ecd799dd1283ecb67bc311a,9205590,0x7a0e0da0613bb129b26b002831b89cd9d233192e,3000300000000000000,2022-06-24 18:03:15.703
2147340,0x17d41dbe0c313c0aa43104d7ebd59e444b374a85a520e4f29e15a85f2a2fce87,91393,2,173,0xe20f0928244bd2402955b920316d5390b0875735,3297090,0x0d75710f2c7f49d1cf050ee6755c96487f4ce6f4,1029059460800000000,2022-06-24 18:03:05.304
2147341,0xaf8c39c6db3f88f6bd593175f05902a0c54b527a0ae14a585d0ebcb1a8a93fd5,91393,2,173,0x47acaee373848a266a220125203460e3921677ed,6173890,0x7a0e0da0613bb129b26b002831b89cd9d233192e,1989619012500000000,2022-06-24 18:03:03.702
2147343,0xdaf3e602bdf2b054c9962e6c321b2227ca88a9613d493fe2950d4d624ecea0c0,91393,2,173,0x9447fb9f23a314fb7fc3ac69d3080e7f2bdbfef8,4958690,0x0d75710f2c7f49d1cf050ee6755c96487f4ce6f4,1582151875500000000,2022-06-24 18:02:56.902
2147344,0x45343eaa1fed99380363c686fa2bfad525ca49d1a4e638522a7301adfb38aca8,91393,2,173,0xefa635ecabed393d40110720dce094ee94870eb6,4773690,0x7a0e0da0613bb129b26b002831b89cd9d233192e,1520571412800000000,2022-06-24 18:02:56.104
2147345,0x9674afa40392410c916224bcb1c2fd311d624ab71ef5aca20bee9119c359f821,91393,2,173,0x438ce8a1a081b3ff29a0ca39f90fe22e92037deb,50195590,0x7a0e0da0613bb129b26b002831b89cd9d233192e,16640039607000000000,2022-06-24 18:02:50.903
2147353,0xbe750198301ccc112c03dde7a25c9dae5721c83e43563e9c1c71f90295543109,91393,2,173,0x3d581a1a7ce8c9e33b89339bd2134981c98a407d,3505590,0x0d75710f2c7f49d1cf050ee6755c96487f4ce6f4,1098462306500000000,2022-06-24 18:02:26.903
2147354,0x197f2110b4c42fcb260363dde83ed4bf6eb74434b3136156674c0cb6d832a0e3,91393,2,173,0x30fc1ecdacd4be9077f44ed1beff22a026e7eaa4,15255590,0x7a0e0da0613bb129b26b002831b89cd9d233192e,5000500000000000000,2022-06-24 18:02:24.903
2147357,0x27d567c857c54eafa682a30131f93e118138191ef6c19278b04aa78a4427a4c4,91393,2,173,0x68948651801e3f2159d095715bc53bc49d0e942c,6225690,0x7a0e0da0613bb129b26b002831b89cd9d233192e,2003894827700000000,2022-06-24 18:02:22.904
2147360,0x5a71192b8274f362e149eba4a4bb4f6ae92f73220b44080688610956410f8860,91393,2,173,0xfbee0c7526288a94cdaad27462fca1bd7194a104,3385190,0x7a0e0da0613bb129b26b002831b89cd9d233192e,1058385075700000000,2022-06-24 18:02:11.303
2147362,0xea12f796528ad84bdf2450d8b6c3c9a10216bda3aab7544c394b1557440cfdad,91393,2,173,0x3d581a1a7ce8c9e33b89339bd2134981c98a407d,23893590,0x7a0e0da0613bb129b26b002831b89cd9d233192e,7884962156000000000,2022-06-24 18:02:08.503
2147364,0x66ec4b7f49d358291b1142d50281042ffde4605d8ebfcfa71b29924e868cd311,91393,2,173,0x75656f5b3168d2b1ea1f485adecd5ac8d75b18f0,4792990,0x7a0e0da0613bb129b26b002831b89cd9d233192e,1526995753000000000,2022-06-24 18:02:01.303
2147366,0x6ca79bef3183040908da520d1e86c3b5c9659183279da4d2daab56331833c69b,91393,2,173,0x5e3ff6f0bf1a5aee6144147086ab6ce2cc145808,15205590,0x0d75710f2c7f49d1cf050ee6755c96487f4ce6f4,4993010484000000000,2022-06-24 18:01:51.703
2147367,0x3c72e5b63522785b619b2855dbf57ce609e838bf36ef97789334fdb4ab5d63fa,91393,2,173,0x5607892e3276bda70dd23460ccac3d1131b67798,4977090,0x7a0e0da0613bb129b26b002831b89cd9d233192e,1590659049900000000,2022-06-24 18:01:51.304
2147370,0x6a561bb6446a0c782d6f174d1b593a836599fc5731f1c3fd9b3e5daf4c6003d2,91394,2,173,0x516c6cd9c258eda1a8ff5ffa1211a2a03f2401e0,18772500,0xd3f6f885e0e66c7efadf8a312a929527a03ea9e0,6161374937000000000,2022-06-24 18:08:17.002
2147373,0x10aba55fca0049f91b7c0ebe10f50b44446c19fd46dbdd2ebafc3d1f1adcc14a,91394,2,173,0xeb3fb8c81fe67a34af12e4aeb2a00830b44d0c7b,476282500,0x7a0e0da0613bb129b26b002831b89cd9d233192e,158689200660000000000,2022-06-24 18:08:08.201
2147375,0x98c10bfc8c220948dd0bb014a1a8832c18f9f662b2a550d4f095a4169bc80a32,91394,2,173,0x5c80d8c179b172eca8afd3e8ce086462cd3aeea9,12738500,0xd3f6f885e0e66c7efadf8a312a929527a03ea9e0,4152853253000000000,2022-06-24 18:08:00.529
2147379,0xb6441a1d6371fa029577738191eddb1269ae293ccaa29a7e3edf7bc3e811cc2e,91394,2,173,0x3a6493254ed894ffd1bb27595fc18d9cf0182f2c,299892500,0x7a0e0da0613bb129b26b002831b89cd9d233192e,99737048760000000000,2022-06-24 18:07:55.302
2147382,0x0dc9851a4d5eba736ee5bf987b6e0e5160f4d369b4a205cee765e6a1f1222170,91394,2,173,0x421d8e9265b4a08dee0ef9c601262cb465229bae,49560500,0x7a0e0da0613bb129b26b002831b89cd9d233192e,16409695390000000000,2022-06-24 18:07:39.703
2147385,0xe5c1299312570381367cea5968a544d246fc1e9e47c5cad398e1a775e8966f96,91394,2,173,0x5e016512a29a35cfc48db5db32daec6b53aef5e6,90562500,0x7a0e0da0613bb129b26b002831b89cd9d233192e,30003000000000000000,2022-06-24 18:07:33.703
2147386,0xa8927060157f7d50977919c6400d79a898a6bbcc10ac9de76b190dc33a2b3dca,91394,2,173,0xa986cc51f0ab43edd082ff7ec9ad76b44d9996b2,581012500,0x7a0e0da0613bb129b26b002831b89cd9d233192e,192959493350000000000,2022-06-24 18:07:27.302
2147388,0x57acf38507fa94d3ca70f109b1fef29187727d111427e2a1512e5bcfe101972f,91394,2,173,0xbf569ba8b38a3844a01b52d29e03a9b433ff821e,9192600,0x7a0e0da0613bb129b26b002831b89cd9d233192e,2976997669900000000,2022-06-24 18:07:24.504
2147389,0xf292a14192ee588985587e3b2ea34a28e43c89c39f54f9f304aab0a22075eb64,91394,2,173,0xa87f3c719b6aec2c9aa83f4d43c974e7d0d27c34,10706500,0x7a0e0da0613bb129b26b002831b89cd9d233192e,3476466766000000000,2022-06-24 18:07:13.703
2147395,0x8167078eb917bd34cb1f1e9ad4c0dce813fc189a50c5c8de6537e7599ecf56d3,91394,2,173,0x9a5dca0fc5440aaed7550f93822b04dc6e187b8c,10922500,0x7a0e0da0613bb129b26b002831b89cd9d233192e,3548366117000000000,2022-06-24 18:06:53.703
2147398,0x15601a71d76f8a54adb0ed4994de01cbe27d424c7224ad1b541d6a13da1d322e,91394,2,173,0x6a111ceec84a2b90fb5e23ca353bccd54cd34b52,4024600,0x7a0e0da0613bb129b26b002831b89cd9d233192e,1252280316100000000,2022-06-24 18:06:39.302
2147400,0x10284f598c0a74aaf15da174fa77897f3d9b686f2bb35b03f47a3b326040d3c4,91394,2,173,0x2059a2fd10bbe557db5fc562c0d7e3769677bc80,46913500,0x7a0e0da0613bb129b26b002831b89cd9d233192e,15551888366000000000,2022-06-24 18:06:23.704
2147401,0x5649aef8c57b28cb4beeb7ff9a31ef2027e1d94aa5327223536e12c8894974b6,91394,2,173,0x468bc19ffb7654461c0a3e2c945b193443810923,3309300,0x7a0e0da0613bb129b26b002831b89cd9d233192e,1014180289500000000,2022-06-24 18:06:20.903
2147402,0x002aa1681e0ff1c77c4f7cb288c4a0cf6494c41b6949ccd6f8ed54fb3c839c72,91394,2,173,0x57233d0dc42888addcae4288f63670a3f18fe35d,15752000,0x7a0e0da0613bb129b26b002831b89cd9d233192e,5000499999000000000,2022-06-24 18:06:15.702
2147405,0x1cd88a7b6c4f0244b426f239cf76400f7cf573578f10a882d9f93d0c5edeabfd,91394,2,173,0xb4a8a009612436ba6236966f7ea363689a087b9e,18708000,0x7a0e0da0613bb129b26b002831b89cd9d233192e,6143400099000000000,2022-06-24 18:06:07.305
2147406,0xecc6b09840da2c87a1e894205c1e1d062fba120a8e8410fad7eb0c8ad68f5083,91394,2,173,0x537bc32d2d3e0770e65a5366c25043d799cb1dbd,4724300,0x7a0e0da0613bb129b26b002831b89cd9d233192e,1488682719200000000,2022-06-24 18:06:02.903
2147407,0xad21b91fdb8d58bdc2eba625afb04a07327c18747ca20f2d5c2fa45b8cb23284,91394,2,173,0xc90963a2e7e46b53cdc42bbd9ca049845b308958,10152100,0x7a0e0da0613bb129b26b002831b89cd9d233192e,3289398674400000000,2022-06-24 18:05:58.503
2147413,0xd7dd60d5628d3437e7c6ee0a2ded95382a0adf73c34e8d3bc72c9c7816ea0bb3,91394,2,173,0x6af202eaec3d7e94181bb166d069e1063cc96354,4843200,0x7a0e0da0613bb129b26b002831b89cd9d233192e,1528260649000000000,2022-06-24 18:05:35.303
2147416,0xfe0f66b9f04d50d33262f744439b7dbba4ae7ee59091c039748e38d3ad5f93fd,91394,2,173,0xac0ea85f1c2f0b07e2862ba1cc4da36150a4faab,10635000,0x7a0e0da0613bb129b26b002831b89cd9d233192e,3456161857000000000,2022-06-24 18:05:24.103
2147417,0x1ec0fea0823e26966ffdbcaab0776d1d36f1f06b14fee31dbbcf73e33aa427ca,91394,2,173,0x6ae8c7bab2c4861ba5a451dfd4b4a83c06c2a7c8,124002000,0x7a0e0da0613bb129b26b002831b89cd9d233192e,41192336490000000000,2022-06-24 18:05:22.902
2147418,0x49f9cc90932ac339a94a1e44a782f8addd137016e48736b7ef2899d24487b889,91394,2,173,0x88b65e97d8f8d85672195db553f5c00df4fb95c1,9509600,0x7a0e0da0613bb129b26b002831b89cd9d233192e,3086175253300000000,2022-06-24 18:05:20.503
2147419,0x8dd11390e542384514c2064167123cb8dbd1bfee3f2de348e9f4265f94e1f6ec,91394,2,173,0xed0540fa6e1f7d4380f61a700e9798b4923d149c,3552000,0x7a0e0da0613bb129b26b002831b89cd9d233192e,1098462306500000000,2022-06-24 18:05:18.103
2147420,0x4b6c5d6cb83f838a6201b3c19e751e856dbd253f8f89a40be86ac068e1f21fb7,91394,2,173,0x8bc5e5ea6f9b94dabad46551f3721016e5c0414c,5377600,0x7a0e0da0613bb129b26b002831b89cd9d233192e,1706144969200000000,2022-06-24 18:05:15.46
2147421,0xef22756e8e52c96465812517dba63bf5bac901d587405f582917157e8b57397e,91394,2,173,0x254b893108b78197632792bf43dead67b56fe014,30252000,0x94fcb5d7fdf66a0ac6ad410065e079459c784071,9986020968000000000,2022-06-24 18:05:15.397
2147423,0x410cb90d21351a6f302a8030e5d6d769de095d83220c25dddc7c154b7ec4fb5b,91394,2,173,0xad93ac8c23242955c98e270b4ff4943b283e97f2,4760000,0x7a0e0da0613bb129b26b002831b89cd9d233192e,1500566084200000000,2022-06-24 18:05:10.502
2147426,0xb7ddc99102178347ce62779ba73b16b3f4db09506d7234c501d01528d4a68d94,91394,2,173,0x24f8314c37c4b4147a609b3e672a90f65ab64cb2,94632000,0x7a0e0da0613bb129b26b002831b89cd9d233192e,31463145999000000000,2022-06-24 18:05:03.303
2147427,0x79c8d99da734cfec4ee1a09ae221a1bc8c3d6d246f90a601bb8038b788c4ad8c,91394,2,173,0x08b1772818599fac12a562f6f05d945bc17c2b36,30252000,0x7a0e0da0613bb129b26b002831b89cd9d233192e,9986020968000000000,2022-06-24 18:05:00.902
2147429,0xaf11595adbae128fe321ec23d9cf31845b05e40ff264dd2c365499fe91ab5191,91394,2,173,0xed0540fa6e1f7d4380f61a700e9798b4923d149c,31095000,0x7a0e0da0613bb129b26b002831b89cd9d233192e,10266628157000000000,2022-06-24 18:04:53.704
2147434,0x1426403b140239dba3d7a0ebacdb0628f766f06ad5d886fd34641483f915d98b,91394,2,173,0x8ee4afd8862b3b2e4c56e708d2cfa94b7b525db6,10423000,0x7a0e0da0613bb129b26b002831b89cd9d233192e,3385593975700000000,2022-06-24 18:04:45.303
2147435,0xddd7fe06817e99a225e4fdad1bbfcbf6dfedca8c93683d0c6e81eb6cecebde54,91394,2,173,0xce836f1ace8ddab50b7cdcbd1f119429b55c59a4,3552000,0x7a0e0da0613bb129b26b002831b89cd9d233192e,1098462306500000000,2022-06-24 18:04:40.904
2147438,0xfc0f88b7f8ab7dd7ca983b1dd3b58256de2d28f48aa6380436ce68c42df16ce2,91395,2,173,0xe46b75d588d3abf4b974d8ac457f384d347a0925,96221200,0x7a0e0da0613bb129b26b002831b89cd9d233192e,31922646097000000000,2022-06-24 18:12:19.703
2147442,0xd93d1c0b758e558ffc3d3e9e103af0b3cbea267de8c2437dfdeee2b0dbcc81df,91395,2,173,0x937632a4bdfa7631d5dc61ca036f494d1a5d5424,150319200,0x7a0e0da0613bb129b26b002831b89cd9d233192e,50005000000000000000,2022-06-24 18:12:03.305
2147450,0x9f5b3c0e51e9259c87901983507ca1b23cbd6465a96c8198ee005ec692844578,91395,2,173,0x18838592083ab41e2be69e15e3f3d9ee68d32e76,4835800,0x7a0e0da0613bb129b26b002831b89cd9d233192e,1503428743500000000,2022-06-24 18:11:41.303
2147451,0x29d3fa4e29c41f1c72cc6ff25d1204833f8d69a8c24dfa4f08d8183299e22aaf,91395,2,173,0x6efd92a21517badd12089cdcd5c04c71dc2c67e2,140679200,0x7a0e0da0613bb129b26b002831b89cd9d233192e,46721263430000000000,2022-06-24 18:11:38.103
2147453,0x22b3ae142b822fae71f15c6b74278251030377f97307b803f7b9eb042a0a6d42,91395,2,173,0x6cb6c318fff6c9a6aed063c81dd4f214b9ae43ab,45469200,0x7a0e0da0613bb129b26b002831b89cd9d233192e,15001500000000000000,2022-06-24 18:11:35.703
2147463,0x3afdcc17a179ca1cc253b5913afe7bdc78a39781db600600ae666ccd540551a7,91395,2,173,0x81a650e045a5d7cad4e9cb1ea7a572df336ddce7,6116350,0x7a0e0da0613bb129b26b002831b89cd9d233192e,1927326046600000000,2022-06-24 18:11:09.702
2147467,0xe8a37acda1083f63f828bcfcf257f11166b6424b124fbbdc64163cf726022d8d,91395,2,173,0x12d5194256615928221ffcda4501ef5ff2a68ae8,4646150,0x7a0e0da0613bb129b26b002831b89cd9d233192e,1435057786600000000,2022-06-24 18:10:43.302
2147470,0x386cd5ff79de2a6b3ac6b2cdbbf274fdfd6fbc4ec109fefe9ac049ac40fb5752,91395,2,173,0x35f7211957932d8e194c25b835da73974a952731,6354950,0x7a0e0da0613bb129b26b002831b89cd9d233192e,2000199999900000000,2022-06-24 18:10:34.904
2147473,0xd04dc93ba19aac3e92fce04c60d5140f882bf89bed23bc0313f11d46dfa87368,91395,2,173,0x99f1313a485e50debc8bc36274e95cc0efb05531,30334950,0x7a0e0da0613bb129b26b002831b89cd9d233192e,9986020968000000000,2022-06-24 18:10:19.303
2147474,0xcba5f5006c0d457bb0b25a5430c56a306571292bc7a5f5a5b83a2bcc6bad56c4,91395,2,173,0x43c778e6fc00249bcb5909c5e74992a9b37708cf,29987950,0x7a0e0da0613bb129b26b002831b89cd9d233192e,9870515992000000000,2022-06-24 18:10:15.704
2147478,0x35db6bffe6bb08057d5233dc9972a4344fcafd9846a2c72c6f2fc12ecf5969e7,91395,2,173,0xad31e2466bd456fe1e7160bcb303588da5f54345,11479950,0x7a0e0da0613bb129b26b002831b89cd9d233192e,3715371499000000000,2022-06-24 18:10:05.706
2147482,0x446debeb72d38b6ec3152e28030c0b226a2f781370ecd746624304a7ff5cb1d0,91395,2,173,0x98d26530fc6bd38672631e6cefdb90599f742560,4870750,0xd3f6f885e0e66c7efadf8a312a929527a03ea9e0,1509819796900000000,2022-06-24 18:09:48.906
2147483,0xca332ae8e6c041f719df44d8cc25f267c9a9f9de46f2f2d2585d44fb7c0aca13,91395,2,173,0x1b13ffed169e74e9129c9163c55d3cfad115992a,3334950,0x7a0e0da0613bb129b26b002831b89cd9d233192e,1000099999900000000,2022-06-24 18:09:47.704
2147484,0x3f9d899027bd033086c5935daf83e82dba7e759b2ea7d7666030955152c8c32c,91395,2,173,0x1f1daab983e8188a1b64a311fd38506ff248a5bf,23830950,0xd3f6f885e0e66c7efadf8a312a929527a03ea9e0,7821051622000000000,2022-06-24 18:09:45.704
2147487,0x4bbbaabcbe094d8e4fa0744daa68aac545b4916d3732e7973f6189d8725bd641,91395,2,173,0xf2640613da292e165c5365e59cc7c93501cfdf1a,3420850,0xd3f6f885e0e66c7efadf8a312a929527a03ea9e0,1027195403500000000,2022-06-24 18:09:26.903
2147489,0xd9011a31ff9c4398b56131ffa75b95f34e9ac28b4c656ceb5ecf01323feb52d7,91395,2,173,0xb51494cf55127ad1dce2f0fbc2518fd51b43a3ff,3334950,0x7a0e0da0613bb129b26b002831b89cd9d233192e,1000099999900000000,2022-06-24 18:09:22.103
2147491,0xb702e390997e5c623b44d21b995d81e1c1b4beb267f052ae0b4a5b5b2a277e7d,91395,2,173,0xb25769a98ba57b8e2ec7348e70aba6b93fa913f0,3378050,0xd3f6f885e0e66c7efadf8a312a929527a03ea9e0,1012948680300000000,2022-06-24 18:09:14.54
2147494,0x2bbad915098eafe2dc17a4a48adebfa2091047cf318f4c03f5392283ccd84e12,91395,2,173,0x2efc4dda7d2c5992aa2c3e56ce7bb777a75df85b,45415950,0xd3f6f885e0e66c7efadf8a312a929527a03ea9e0,15005993709000000000,2022-06-24 18:09:11.349
2147495,0xf481c8af8dcb5185416e5ca80a4c06a0a243dc8bad8160c7a565e63301a2dfd9,91395,2,173,0xd751ced587de8f2d61cc294293bdb937f1759d4c,9996050,0xd3f6f885e0e66c7efadf8a312a929527a03ea9e0,3215864905900000000,2022-06-24 18:09:00.902
2147497,0x7031031fa1846b4a519d25bc5a08e0ff40ddc1c2841657fcea5d9c253b64c47a,91395,2,173,0xe315d1d10391d6444746333dd66b5084a00842da,3334950,0x7a0e0da0613bb129b26b002831b89cd9d233192e,1000099999900000000,2022-06-24 18:08:50.534
2147501,0x5d145f782b83b16b42f39e4381ba6ca828e8d1855cbd7dc952b6641528703c28,91395,2,173,0xa1613a8e77a39db9c5d0067c6b6aa43ac2164eb9,4778700,0xd3f6f885e0e66c7efadf8a312a929527a03ea9e0,1503295596600000000,2022-06-24 18:08:26.506
2147502,0x34ea4ea145f4ca81ed84946c48c1958d4afee4f26ba5310ecb8d37be45ee9ec7,91395,2,173,0xe811cb17af7e635c11091a49581cd40b69ffc320,81592500,0xd3f6f885e0e66c7efadf8a312a929527a03ea9e0,27072102845000000000,2022-06-24 18:08:22.554
2147503,0x30ae57f116f0b19b0e148a2a040f4a53688d7d08d07d8c4fc803d632d12074f3,91395,2,173,0x669c3b15f23653bd60dfacb696ad0e7298942de7,15262500,0xd3f6f885e0e66c7efadf8a312a929527a03ea9e0,4993010484000000000,2022-06-24 18:08:21.34
2147506,0x01d2263f9389c683cc1efaf5f321d0dc3a298ce03648b4690b3d9d6ff05d31e5,91396,2,173,0xe03c47ecbf0b823c33af5665b55d61c0d297bfa4,9220500,0x7a0e0da0613bb129b26b002831b89cd9d233192e,2995806290500000000,2022-06-24 18:15:56.106
2147509,0x9816496bfa8975b305a7aa0498c70c8cf4aa39d0e25816c39bf0c74494ce9ad8,91396,2,173,0x672de8fa6e55dd4e0c51d53b48d56620cbb7738d,7688100,0x7a0e0da0613bb129b26b002831b89cd9d233192e,2485720339400000000,2022-06-24 18:15:38.102
2147514,0x689f07b5787b6cda42821dc7f30abc73903cbdc38ef2849f6b0022524f34d546,91396,2,173,0xe4f1ed2a2a861dac62caef32d6696557e8c2e5fc,20537500,0x7a0e0da0613bb129b26b002831b89cd9d233192e,6762866267000000000,2022-06-24 18:15:22.103
2147518,0x63c5c0c729ad9e735d63c1b26d61e1e0b4d8f0912ca0547597ead56bdaf6f7c7,91396,2,173,0x78d3ba07088795b1b9ac1c213f8861e1ee44db41,12420500,0x0d75710f2c7f49d1cf050ee6755c96487f4ce6f4,4000399999000000000,2022-06-24 18:15:12.103
2147519,0x8d24ab3048d3b1640ac273f7c9000956614392187ed1c120114585f128c5cdb3,91396,2,173,0x421d8e9265b4a08dee0ef9c601262cb465229bae,46262500,0x7a0e0da0613bb129b26b002831b89cd9d233192e,15325879247000000000,2022-06-24 18:15:11.303
2147523,0xd69206b17ecf0e74d2cc8fe2fd6e25d7f07ee5f0a455e6844b796d2f9cc22df1,91396,2,173,0xf96b55f7356d886e6445b45e083c5d5cbc62d6b2,27417500,0x7a0e0da0613bb129b26b002831b89cd9d233192e,9052993742000000000,2022-06-24 18:15:04.104
2147525,0x7a4722e7d9f50364b0fe558c511c69214f941474ebc4c406d1d267ca2b3add14,91396,2,173,0xafed9df049339dade190afeadfac890727f7c6e9,3520500,0x7a0e0da0613bb129b26b002831b89cd9d233192e,1098462306500000000,2022-06-24 18:14:57.303
2147527,0x99e582698a32b5b606cf7799a5e89e0eac7ec7011c6d9455d8b473dd3442aea5,91396,2,173,0x1b90b46f9bd6bdcf0addc4d0601dfad832fdb1bd,480870500,0x7a0e0da0613bb129b26b002831b89cd9d233192e,159992699280000000000,2022-06-24 18:14:52.502
2147535,0xca16adebfb58a5e1189bb434dfe15952a3f71949591c99771a831f483a7fbb5e,91396,2,173,0x79eebf638727936489967fe5ff4abd4d14caa312,2786120500,0x7a0e0da0613bb129b26b002831b89cd9d233192e,927180895100000000000,2022-06-24 18:14:21.303
2147538,0xb924d87b84b75d06df1af3953b79466833c3b8aa5238f8dfedc042b229b241a4,91396,2,173,0x6a43cf422bb521b6bcc1efa5c31c09cb1ee9bde7,30220500,0x7a0e0da0613bb129b26b002831b89cd9d233192e,10000999999000000000,2022-06-24 18:14:16.237
2147540,0xb0c6abc21a062162f17c8fda823064bcf6c366ae6100379f90f00448bb28cffd,91396,2,173,0x44362ab350b3b1d045bf96da4f3e862a01ac2dee,6220500,0x7a0e0da0613bb129b26b002831b89cd9d233192e,1997204193700000000,2022-06-24 18:14:05.703
2147542,0x3fb290c9bdd903800189ae615f8ff0409921561c696ed72cc65f4c9a1af198f0,91396,2,173,0x26dcce74732648e5537cc2c52e109ff3feac1129,139270500,0x7a0e0da0613bb129b26b002831b89cd9d233192e,46285207180000000000,2022-06-24 18:13:50.103
2147545,0xe70c34cee9a33d24ffe347367c05bd36bcf7c2f905610a0a1ddf3acfee29fd40,91396,2,173,0x08b1772818599fac12a562f6f05d945bc17c2b36,283909200,0x7a0e0da0613bb129b26b002831b89cd9d233192e,94539452990000000000,2022-06-24 18:13:41.703
2147546,0x4068ad94da3303c9d5f423dbdd119fe1cf071146e8765ce8aa5cca3d75b4dd21,91396,2,173,0x74a8e3065bf81933a4d6778291251f4d7eb177be,51319200,0x7a0e0da0613bb129b26b002831b89cd9d233192e,17001699999000000000,2022-06-24 18:13:39.705
2147548,0x8a2dbab182c9f67015274ccdd93e7522e036f485eb6ad6c217e78c0cd1cd946b,91396,2,173,0xe48fe6012f97b6a13c0ce5cef314caf66e972deb,100319200,0x7a0e0da0613bb129b26b002831b89cd9d233192e,33286736561000000000,2022-06-24 18:13:35.318
2147550,0x0c3a572148001421543bc44c18c296dc966b913da7214f99170021e5aaad764e,91396,2,173,0x5cad04c369c90f48eba73342810258c1f24fbe79,45353200,0x94fcb5d7fdf66a0ac6ad410065e079459c784071,14990348943000000000,2022-06-24 18:13:32.902
2147551,0x5e44840a2ea9b042d013e2f5c2734b34e969f5ea62b522a30425f18ef3a08f0e,91396,2,173,0xf9aaf5fe611572c281d1a3056b1cb43a1b1f4feb,6102600,0x0d75710f2c7f49d1cf050ee6755c96487f4ce6f4,1921587488300000000,2022-06-24 18:13:32.504
2147553,0x6c6763cce123398c558a9e07d0efe0ae8cd2c3b07a7bd0e91fa1041e716f40ce,91396,2,173,0x594fa881249ab4d8f22effaff6f78bf10b0e7647,19868200,0x7a0e0da0613bb129b26b002831b89cd9d233192e,6507224130000000000,2022-06-24 18:13:31.705
2147555,0x767aca7a4bba5f9d4aac2e5f69cd6ced19c09e2681e862c3fe20001e74a36b02,91396,2,173,0xfe3425a9871f41d933d180f5148a32bd1a93af13,15092200,0x7a0e0da0613bb129b26b002831b89cd9d233192e,4917449592000000000,2022-06-24 18:13:03.303
2147558,0x611092a752040a4fc50b7493ee26935ac6ddd15abcd7a6b3a30e121dcb35b81b,91396,2,173,0xb2f248bb886debe91992bb5e5fa765f81d8e7e17,35148200,0x7a0e0da0613bb129b26b002831b89cd9d233192e,11593437477000000000,2022-06-24 18:12:45.302
2147561,0xfe79ae92ac1bbce5fbe3ffa6090049f91690588b70af8ab2e6d2086a3e19e5f9,91396,2,173,0xc786565ba8e2a020c878b872db99ee740a4366c7,253729543,0x7a0e0da0613bb129b26b002831b89cd9d233192e,84436363980000000000,2022-06-24 18:12:31.703
